Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Fr,4/5/13,5553.25,137.462M,148.117M,1.5852,14.8765,2.4476
Th,4/4/13,5574.75,134.587M,146.733M,1.5791,14.937,2.4571
We,4/3/13,5672.9,140.713M,145.49M,1.5517,15.1991,2.5004
Tu,4/2/13,5748.1,106.424M,144.469M,1.5314,15.3974,2.5335
Mo,4/1/13,5704.4,97.78M,147.426M,1.5432,15.2798,2.5143
Su,3/31/13,,,,,16.1782,2.7346
,,,,,,,
Sa,3/30/13,,,,,16.1782,2.7346
Fr,3/29/13,,,,,16.1782,2.7346
Th,3/28/13,5682.55,209.659M,149.886M,1.5404,16.1785,2.7346
We,3/27/13,,,,,16.0619,2.7149
Tu,3/26/13,5641.6,126.5M,146.369M,1.5516,16.0619,2.7149
Mo,3/25/13,5633.85,150.389M,148.229M,1.5537,16.0398,2.7111
Su,3/24/13,,,,,16.0896,2.7196
,,,,,,,
Sa,3/23/13,,,,,16.0896,2.7196
Fr,3/22/13,5651.35,165.293M,147.862M,1.5489,16.0896,2.7196
Th,3/21/13,5658.75,179.178M,148.477M,1.5079,16.1107,2.7231
We,3/20/13,5694.4,187.625M,158.855M,1.4974,16.2122,2.7403
Tu,3/19/13,5745.95,182.312M,158.025M,1.484,16.359,2.7651
Mo,3/18/13,5835.25,102.663M,156.361M,1.4755,16.6132,2.8081
Su,3/17/13,,,,,16.7195,2.826
,,,,,,,
Sa,3/16/13,,,,,16.7195,2.826
Fr,3/15/13,5872.6,152.157M,157.859M,1.4654,16.7195,2.826
Th,3/14/13,5908.95,149.008M,158.185M,1.4564,16.823,2.8435
We,3/13/13,5851.2,116.711M,158.878M,1.4708,16.6586,2.8157
Tu,3/12/13,5914.1,115.944M,160.121M,1.4551,16.8377,2.846
Mo,3/11/13,5942.35,125.385M,159.124M,1.4482,16.9181,2.8596
Su,3/10/13,,,,,16.9277,2.8612
,,,,,,,
Sa,3/9/13,,,,,16.9277,2.8612
Fr,3/8/13,5945.7,150.781M,158.384M,1.439,16.9277,2.8612
Th,3/7/13,5863.3,134.68M,156.671M,1.4592,16.6931,2.8216
We,3/6/13,5818.6,156.901M,157.281M,1.4704,16.5658,2.8
Tu,3/5/13,5784.25,154.406M,156.33M,1.4791,16.4767,2.7835
Mo,3/4/13,5698.5,144.887M,155.559M,1.5014,16.2324,2.7423
Su,3/3/13,,,,,16.2928,2.7525
,,,,,,,
Sa,3/2/13,,,,,16.2928,2.7525
Fr,3/1/13,5719.7,174.518M,154.031M,1.4958,16.2928,2.7525
Th,2/28/13,5693.05,334.853M,155.237M,1.5011,16.2169,2.7396
We,2/27/13,5796.9,175.166M,143.423M,1.4742,16.5124,2.7896
Tu,2/26/13,5761.35,157.36M,142.266M,1.4833,16.4111,2.7725
Mo,2/25/13,5854.75,125.129M,140.857M,1.4596,16.6772,2.8174
Su,2/24/13,,,,,16.6645,2.8153
,,,,,,,
Sa,2/23/13,,,,,16.6645,2.8153
Fr,2/22/13,5850.3,157.047M,141.965M,1.4607,16.6645,2.8153
Th,2/21/13,5852.25,159.401M,142.113M,1.4602,16.6701,2.8162
We,2/20/13,5943.05,135.354M,142.721M,1.4379,16.9287,2.8599
Tu,2/19/13,5939.7,100.985M,141.979M,1.4387,16.9192,2.8583
Mo,2/18/13,5898.2,114.284M,145.75M,1.4489,16.801,2.8384
Su,2/17/13,,,,,16.7702,2.8332
,,,,,,,
Sa,2/16/13,,,,,16.7702,2.8332
Fr,2/15/13,5887.4,125.092M,145.672M,1.4485,16.7702,2.8332
Th,2/14/13,5896.95,143.831M,147.172M,1.4401,16.7974,2.8378
We,2/13/13,5932.95,142.637M,149.93M,1.4313,16.8999,2.8551
Tu,2/12/13,5922.5,142.845M,149.554M,1.4339,16.8702,2.85
Mo,2/11/13,5897.85,121.959M,148.634M,1.4399,16.8,2.8382
Su,2/10/13,,,,,16.8161,2.8409
,,,,,,,
Sa,2/9/13,,,,,16.8161,2.8409
Fr,2/8/13,5903.5,192.607M,149.227M,1.4391,16.8161,2.8409
Th,2/7/13,5938.8,157.647M,148.818M,1.4305,16.9166,2.8579
We,2/6/13,5959.2,157.816M,150.238M,1.4256,16.9747,2.8677
Tu,2/5/13,5956.9,136.228M,148.316M,1.4262,16.9682,2.8666
Mo,2/4/13,5987.25,141.742M,148.459M,1.4214,17.0556,2.8812
Su,2/3/13,,,,,17.2665,2.8868
,,,,,,,
Sa,2/2/13,,,,,17.2665,2.8868
Fr,2/1/13,5998.9,159.271M,147.99M,1.4187,17.2665,2.8868
Th,1/31/13,6034.75,168.517M,145.907M,1.4143,17.3697,2.9041
We,1/30/13,6055.75,124.223M,143.323M,1.4094,17.4301,2.9142
Tu,1/29/13,6049.9,157.554M,143.684M,1.4108,17.4133,2.9114
Mo,1/28/13,6074.8,113.113M,140.51M,1.405,17.4849,2.9233
Su,1/27/13,,,,,17.4845,2.9233
,,,,,,,
Sa,1/26/13,,,,,17.4845,2.9233
Fr,1/25/13,6074.65,147.587M,140.319M,1.405,17.4845,2.9233
Th,1/24/13,6019.35,185.21M,138.029M,1.418,17.3253,2.8967
We,1/23/13,6054.3,136.989M,132.347M,1.4098,17.426,2.9135
Tu,1/22/13,6048.5,129.042M,130.952M,1.4111,17.4099,2.9107
Mo,1/21/13,6082.3,130.866M,127.542M,1.4033,17.5067,2.9269
Su,1/20/13,,,,,17.4551,2.9183
,,,,,,,
Sa,1/19/13,,,,,17.4566,2.9183
Fr,1/18/13,6064.4,186.461M,123.139M,1.4074,17.4566,2.9183
Th,1/17/13,6039.2,178.955M,116.686M,1.4133,17.384,2.9062
We,1/16/13,6001.85,128.986M,114.063M,1.4221,17.2765,2.8882
Tu,1/15/13,6056.6,138.364M,111.055M,1.4092,17.4341,2.9146
Mo,1/14/13,6024.05,134.711M,107.52M,1.4168,17.3404,2.8989
Su,1/13/13,,,,,17.1311,2.8639
,,,,,,,
Sa,1/12/13,,,,,17.1311,2.8639
Fr,1/11/13,5951.3,128.022M,107.95M,1.4341,17.1311,2.8639
Th,1/10/13,5968.65,129.767M,107.676M,1.4299,17.181,2.8723
We,1/9/13,5971.5,129.636M,108.987M,1.4292,17.1892,2.8736
Tu,1/8/13,6001.7,109.938M,110.272M,1.4221,17.2762,2.8882
Mo,1/7/13,5988.4,110.248M,110.246M,1.4252,17.2379,2.8818
Su,1/6/13,,,,,17.3148,2.8951
,,,,,,,
Sa,1/5/13,,,,,17.3148,2.8951
Fr,1/4/13,6016.15,113.233M,110.573M,1.4766,17.3148,2.8951
Th,1/3/13,6009.5,99.99M,112.132M,1.4782,17.2956,2.8919
We,1/2/13,5993.25,116.057M,114.311M,1.4822,17.2488,2.8841
Tu,1/1/13,5950.85,77.903M,115.734M,1.4928,17.1268,2.8637
Mo,12/31/12,5905.1,64.81M,116.939M,1.5043,16.936,2.9083
Su,12/30/12,,,,,16.9453,2.9099
,,,,,,,
Sa,12/29/12,,,,,16.9453,2.9099
Fr,12/28/12,5908.35,89.669M,121.126M,1.5035,16.9453,2.9099
Th,12/27/12,5870.1,139.613M,124.499M,1.5133,16.8356,2.8911
We,12/26/12,5905.6,83.871M,124.502M,1.5042,16.9374,2.9085
Tu,12/25/12,,,,,16.7944,2.884
Mo,12/24/12,5855.75,85.337M,127.645M,1.517,16.7944,2.884
Su,12/23/12,,,,,16.7714,2.88
,,,,,,,
Sa,12/22/12,,,,,16.7714,2.88
Fr,12/21/12,5847.7,141.153M,129.517M,1.4714,16.7714,2.88
Th,12/20/12,5916.4,123.911M,137.244M,1.4543,16.9685,2.9139
We,12/19/12,5929.6,149.439M,142.803M,1.4511,17.0063,2.9204
Tu,12/18/12,5896.8,148.907M,141.801M,1.4592,16.9131,2.9042
Mo,12/17/12,5857.9,109.547M,137.16M,1.4689,16.8015,2.8851
Su,12/16/12,,,,,16.8638,2.8957
,,,,,,,
Sa,12/15/12,,,,,16.8638,2.8957
Fr,12/14/12,5879.6,115.16M,135.529M,1.4634,16.8638,2.8957
Th,12/13/12,5851.5,136.616M,134.122M,1.4705,16.7832,2.8819
We,12/12/12,5888,132.666M,132.024M,1.4614,16.8879,2.8999
Tu,12/11/12,5898.8,137.415M,130.345M,1.4587,16.9188,2.9052
Mo,12/10/12,5908.9,95.976M,128.317M,1.4563,16.9478,2.9102
Su,12/9/12,,,,,16.9435,2.9094
,,,,,,,
Sa,12/8/12,,,,,16.9435,2.9094
Fr,12/7/12,5907.4,127.607M,130.045M,1.4567,16.9435,2.9094
Th,12/6/12,5930.9,140.267M,130.47M,1.4509,17.0109,2.921
We,12/5/12,5900.5,139.654M,122.22M,1.4584,16.9238,2.906
Tu,12/4/12,5889.25,131.02M,119.09M,1.4612,16.8915,2.9005
Mo,12/3/12,5870.95,113.423M,116.939M,1.4657,16.839,2.8915
Su,12/2/12,,,,,16.8645,2.8959
,,,,,,,
Sa,12/1/12,,,,,16.8645,2.8959
Fr,11/30/12,5879.85,257.048M,117.217M,1.4635,16.8645,2.8959
Th,11/29/12,5825,207.296M,108.996M,1.4773,16.7072,2.8689
We,11/28/12,,,,,16.4274,2.8208
Tu,11/27/12,5727.45,134.408M,102.845M,1.5025,16.4274,2.8208
Mo,11/26/12,5635.9,79.291M,98.873M,1.5269,16.1648,2.7757
Su,11/25/12,,,,,16.1382,2.7711
,,,,,,,
Sa,11/24/12,,,,,16.1383,2.7711
Fr,11/23/12,5626.6,85.082M,100.998M,1.5294,16.1383,2.7711
Th,11/22/12,5627.75,94.059M,102.485M,1.5291,16.1384,2.7717
We,11/21/12,5614.8,105.149M,103.686M,1.5326,16.1013,2.7653
Tu,11/20/12,5571.55,107.481M,104.455M,1.5445,15.9772,2.744
Mo,11/19/12,5571.4,106.988M,103.526M,1.5445,15.9768,2.744
Su,11/18/12,,,,,15.9844,2.7453
,,,,,,,
Sa,11/17/12,,,,,15.9844,2.7453
Fr,11/16/12,5574.05,121.901M,103.171M,1.5438,15.9844,2.7453
Th,11/15/12,5631,133.98M,105.601M,1.5282,16.1477,2.7733
We,11/14/12,,,,,16.2508,2.791
Tu,11/13/12,5666.95,16.517M,102.102M,1.5185,16.2508,2.791
Mo,11/12/12,5683.7,92.703M,107.893M,1.514,16.2988,2.7993
Su,11/11/12,,,,,16.3062,2.8005
,,,,,,,
Sa,11/10/12,,,,,16.3061,2.8005
Fr,11/9/12,5686.25,98.763M,109.997M,1.5139,16.3061,2.8005
Th,11/8/12,5738.75,117.59M,113.019M,1.5,16.3093,2.8264
We,11/7/12,5760.1,133.741M,113.445M,1.4945,16.37,2.8369
Tu,11/6/12,5724.4,115.019M,112.356M,1.5038,16.2686,2.8193
Mo,11/5/12,5704.2,74.829M,110.935M,1.5091,16.2111,2.8094
Su,11/4/12,,,,,16.1927,2.8062
,,,,,,,
Sa,11/3/12,,,,,16.1927,2.8062
Fr,11/2/12,5697.7,111.163M,114.618M,1.4987,16.1927,2.8062
Th,11/1/12,5645.05,107.393M,117.093M,1.5127,16.043,2.7802
We,10/31/12,5619.7,112.075M,118.353M,1.4675,15.971,2.7677
Tu,10/30/12,5597.9,116.679M,118.834M,1.4732,15.909,2.757
Mo,10/29/12,5665.6,93.556M,120.544M,1.4556,16.1014,2.7903
Su,10/28/12,,,,,16.0984,2.7897
,,,,,,,
Sa,10/27/12,,,,,16.0985,2.7897
Fr,10/26/12,5664.3,101.664M,131.345M,1.4559,16.0985,2.7897
Th,10/25/12,5705.3,158.343M,135.994M,1.4454,16.2152,2.8099
We,10/24/12,,,,,16.1757,2.8031
Tu,10/23/12,5691.4,81.501M,136.44M,1.449,16.1757,2.8031
Mo,10/22/12,5717.15,103.372M,139.216M,1.4424,16.2489,2.8157
Su,10/21/12,,,,,16.1554,2.7995
,,,,,,,
Sa,10/20/12,,,,,16.1554,2.7995
Fr,10/19/12,5684.25,124.263M,143.235M,1.4537,16.1554,2.7995
Th,10/18/12,5718.7,144.098M,150.884M,1.442,16.2533,2.8165
We,10/17/12,5660.25,123.974M,152.662M,1.4569,16.0823,2.7877
Tu,10/16/12,5648,117.416M,167.156M,1.4601,16.0443,2.7817
Mo,10/15/12,5687.25,93.693M,173.357M,1.45,16.1631,2.801
Su,10/14/12,,,,,16.1312,2.7955
,,,,,,,
Sa,10/13/12,,,,,16.1317,2.7955
Fr,10/12/12,5676.05,130.077M,185.645M,1.4529,16.1253,2.7955
Th,10/11/12,5708.05,148.284M,188.019M,1.4447,16.2154,2.8113
We,10/10/12,5652.15,126.294M,189.833M,1.459,16.0566,2.7837
Tu,10/9/12,5704.6,119.3M,198.674M,1.4456,16.2056,2.8096
Mo,10/8/12,5676,142.319M,206.306M,1.4529,16.1244,2.7955
Su,10/7/12,,,,,16.3261,2.8304
,,,,,,,
Sa,10/6/12,,,,,16.3261,2.8304
Fr,10/5/12,5746.95,255.57M,204.203M,1.435,16.3261,2.8304
Th,10/4/12,5787.6,171.404M,196.493M,1.4249,16.4416,2.8504
We,10/3/12,5731.25,165.038M,192.592M,1.4389,16.2815,2.8227
Tu,10/2/12,,,,,16.2462,2.8165
Mo,10/1/12,5718.8,123.138M,188.896M,1.442,16.2462,2.8165
Su,9/30/12,,,,,16.2367,2.7448
,,,,,,,
Sa,9/29/12,,,,,16.2367,2.7448
Fr,9/28/12,5703.3,163.661M,181.435M,1.4459,16.2367,2.7448
Th,9/27/12,5649.5,238.992M,180.497M,1.4752,16.0835,2.7189
We,9/26/12,5663.45,170.771M,173.498M,1.4716,16.1232,2.7256
Tu,9/25/12,5673.9,341.387M,170.524M,1.4791,16.153,2.7306
Mo,9/24/12,5669.6,210.419M,154.852M,1.4802,16.1407,2.7286
Su,9/23/12,,,,,16.2021,2.7389
,,,,,,,
Sa,9/22/12,,,,,16.2021,2.7389
Fr,9/21/12,5691.15,278.024M,148.183M,1.4746,16.2021,2.7389
Th,9/20/12,5554.25,165.685M,140.808M,1.511,15.8123,2.673
We,9/19/12,,,,,15.9427,2.6951
Tu,9/18/12,5600.05,175.489M,144.862M,1.5012,15.9427,2.6951
Mo,9/17/12,5610,258.913M,143.661M,1.4953,16.0946,2.6999
Su,9/16/12,,,,,16.0018,2.6843
,,,,,,,
Sa,9/15/12,,,,,16.0018,2.6843
Fr,9/14/12,5577.65,233.783M,134.645M,1.504,16.0018,2.6843
Th,9/13/12,5435.35,110.774M,125.059M,1.5226,15.5935,2.6158
We,9/12/12,5431,139.921M,125.297M,1.5238,15.581,2.6137
Tu,9/11/12,5390,112.878M,124.502M,1.5354,15.4634,2.594
Mo,9/10/12,5363.45,109.608M,123.851M,1.5429,15.3872,2.5812
Su,9/9/12,,,,,15.3736,2.5789
,,,,,,,
Sa,9/8/12,5358.7,11.221M,124.833M,1.544,15.3736,2.5789
Fr,9/7/12,5342.1,149.585M,133.084M,1.5488,15.326,2.5709
Th,9/6/12,5238.4,134.009M,132.045M,1.5795,15.0285,2.521
We,9/5/12,5225.7,126.162M,130.43M,1.62,14.992,2.5149
Tu,9/4/12,5274,106.317M,129.192M,1.6046,15.1306,2.5382
Mo,9/3/12,5253.75,110.381M,130.776M,1.6108,15.0725,2.5284
Su,9/2/12,,,,,15.0861,2.5307
,,,,,,,
Sa,9/1/12,,,,,15.0861,2.5307
Fr,8/31/12,5258.5,167.394M,135.512M,1.6094,15.0861,2.5307
Th,8/30/12,5315.05,226.494M,135.416M,1.5918,15.2484,2.5579
We,8/29/12,5287.8,157.471M,129.012M,1.6001,15.1702,2.5448
Tu,8/28/12,5334.6,123.684M,125.391M,1.586,15.3045,2.5673
Mo,8/27/12,5350.25,89.988M,124.673M,1.5814,15.3505,2.5749
Su,8/26/12,,,,,15.4551,2.5924
,,,,,,,
Sa,8/25/12,,,,,15.4551,2.5924
Fr,8/24/12,5386.7,114.347M,124.872M,1.5896,15.452,2.5924
Th,8/23/12,5415.35,127.996M,124.837M,1.5811,15.5342,2.6062
We,8/22/12,5412.85,103.104M,126.108M,1.5818,15.527,2.605
Tu,8/21/12,5421,124.343M,127.069M,1.5794,15.5544,2.6089
Mo,8/20/12,,,,,15.3925,2.5826
Su,8/19/12,,,,,15.3925,2.5826
,,,,,,,
Sa,8/18/12,,,,,15.3925,2.5826
Fr,8/17/12,5366.3,134.986M,127.576M,1.6034,15.3926,2.5826
Th,8/16/12,5362.95,133.997M,130.586M,1.6044,15.3829,2.581
We,8/15/12,,,,,15.4328,2.5893
Tu,8/14/12,5380.35,109.794M,130.384M,1.5987,15.4328,2.5893
Mo,8/13/12,5347.9,107.579M,130.832M,1.6003,15.3398,2.5737
Su,8/12/12,,,,,15.2607,2.5605
,,,,,,,
Sa,8/11/12,,,,,15.2605,2.5605
Fr,8/10/12,5320.4,130.091M,130.645M,1.6112,15.2603,2.5605
Th,8/9/12,5322.95,181.42M,127.954M,1.6104,15.2701,2.5617
We,8/8/12,5338,165.955M,123.177M,1.6073,15.3097,2.569
Tu,8/7/12,5336.7,130.432M,119.423M,1.6077,15.306,2.5683
Mo,8/6/12,5282.55,103.148M,118.179M,1.5982,15.1513,2.5423
Su,8/5/12,,,,,14.9596,2.5101
,,,,,,,
Sa,8/4/12,,,,,14.9596,2.5101
Fr,8/3/12,5215.7,112.919M,118.39M,1.6186,14.9546,2.5101
Th,8/2/12,5227.75,92.972M,117.465M,1.6149,14.9892,2.5159
We,8/1/12,5240.5,113.816M,120.013M,1.611,15.0258,2.522
Tu,7/31/12,5229,147.06M,119.994M,1.6145,14.9928,2.5165
Mo,7/30/12,5199.8,117.524M,118.453M,1.6236,14.9091,2.5025
Su,7/29/12,,,,,14.6225,2.4544
,,,,,,,
Sa,7/28/12,,,,,14.6225,2.4544
Fr,7/27/12,5099.85,131.948M,117.363M,1.6554,14.6225,2.4544
Th,7/26/12,5043,180.132M,116.12M,1.6741,14.4595,2.427
We,7/25/12,5109.6,130.966M,112.039M,1.6523,14.6504,2.459
Tu,7/24/12,5128.2,116.517M,113.707M,1.6463,14.6996,2.468
Mo,7/23/12,5117.95,104.77M,114.814M,1.6496,14.6702,2.4631
Su,7/22/12,,,,,14.92,2.505
,,,,,,,
Sa,7/21/12,,,,,14.92,2.505
Fr,7/20/12,5205.1,89.729M,116.24M,1.6219,14.9102,2.505
Th,7/19/12,5242.7,109.769M,125.36M,1.6103,15.0179,2.5231
We,7/18/12,5216.3,109.647M,127.58M,1.6185,14.9423,2.5104
Tu,7/17/12,5192.85,111.768M,127.755M,1.6258,14.8757,2.4991
Mo,7/16/12,5197.25,106.313M,126.931M,1.6244,14.8883,2.5012
Su,7/15/12,,,,,14.9742,2.5157
,,,,,,,
Sa,7/14/12,,,,,14.9742,2.5157
Fr,7/13/12,5227.25,99.045M,128.077M,1.6179,14.9742,2.5157
Th,7/12/12,5235.25,131.191M,132.123M,1.6178,14.9971,2.5195
We,7/11/12,5306.3,113.531M,132.91M,1.5906,15.1723,2.5537
Tu,7/10/12,5345.35,123.948M,136.042M,1.579,15.2839,2.5725
Mo,7/9/12,5275.15,101.17M,137.74M,1.6,15.0832,2.5387
Su,7/8/12,,,,,15.1972,2.5588
,,,,,,,
Sa,7/7/12,,,,,15.1972,2.5588
Fr,7/6/12,5316.95,113.301M,141.226M,1.5874,15.1972,2.5588
Th,7/5/12,5327.3,118.915M,144.035M,1.5841,15.2268,2.5638
We,7/4/12,5302.55,155.996M,143.997M,1.5875,15.1358,2.5519
Tu,7/3/12,5287.95,133.117M,141.976M,1.5887,15.0941,2.5449
Mo,7/2/12,5278.6,126.161M,142.133M,1.5915,15.0674,2.5404
Su,7/1/12,,,,,15.0683,2.5405
,,,,,,,
Sa,6/30/12,,,,,15.0683,2.5405
Fr,6/29/12,5278.9,226.524M,142.097M,1.5997,15.0683,2.5405
Th,6/28/12,5149.15,143.074M,136.221M,1.64,14.6979,2.4781
We,6/27/12,5141.9,112.269M,136.72M,1.6268,14.6772,2.4746
Tu,6/26/12,5120.8,99.405M,141.591M,1.6335,14.6404,2.4644
Mo,6/25/12,5114.65,123.503M,144.396M,1.6355,14.6139,2.4615
Su,6/24/12,,,,,14.7028,2.4766
,,,,,,,
Sa,6/23/12,,,,,14.7028,2.4766
Fr,6/22/12,5146.05,159.747M,146.319M,1.6264,14.7,2.4749
Th,6/21/12,5165,142.993M,144.92M,1.6021,14.7541,2.4841
We,6/20/12,5120.55,160.506M,155.181M,1.616,14.6272,2.4627
Tu,6/19/12,5103.85,149.416M,154.215M,1.6213,14.5588,2.4546
Mo,6/18/12,5064.25,153.461M,152.535M,1.634,14.4368,2.4357
Su,6/17/12,,,,,14.65,2.4716
,,,,,,,
Sa,6/16/12,,,,,14.65,2.4716
Fr,6/15/12,5139.05,155.437M,148.788M,1.6284,14.65,2.4716
Th,6/14/12,5054.75,118.353M,146.305M,1.6556,14.4097,2.4311
We,6/13/12,5121.45,125.668M,147.78M,1.6119,14.5998,2.4632
Tu,6/12/12,5115.9,135.478M,148.476M,1.6137,14.584,2.4605
Mo,6/11/12,5054.1,125.615M,148.164M,1.6334,14.4078,2.4308
Su,6/10/12,,,,,14.4414,2.4376
,,,,,,,
Sa,6/9/12,,,,,14.4414,2.4376
Fr,6/8/12,5068.35,138.389M,147.557M,1.6271,14.4411,2.4395
Th,6/7/12,5049.65,150.558M,148.632M,1.6282,14.3878,2.4305
We,6/6/12,4997.1,185.34M,148.972M,1.6172,14.2397,2.4052
Tu,6/5/12,4863.3,141.477M,147.619M,1.6637,13.8584,2.3408
Mo,6/4/12,4848.15,152.34M,147.662M,1.6689,13.8153,2.3335
Su,6/3/12,,,,,13.7966,2.3303
,,,,,,,
Sa,6/2/12,,,,,13.7966,2.3303
Fr,6/1/12,4841.6,138.767M,145.969M,1.6712,13.7965,2.338
Th,5/31/12,4924.25,296.911M,145.953M,1.6431,14.0319,2.3779
We,5/30/12,4950.75,146.005M,135.561M,1.6102,14.084,2.3907
Tu,5/29/12,4990.1,124.22M,137.857M,1.5975,14.2063,2.4097
Mo,5/28/12,4985.65,97.261M,140.526M,1.599,14.414,2.4116
Su,5/27/12,,,,,14.2242,2.38
,,,,,,,
Sa,5/26/12,,,,,14.2242,2.38
Fr,5/25/12,4920.4,118.191M,145.26M,1.6202,14.2362,2.38
Th,5/24/12,4921.4,140.475M,147.601M,1.6198,14.2382,2.3805
We,5/23/12,4835.65,136.108M,146.141M,1.6017,13.9915,2.339
Tu,5/22/12,4860.5,130.808M,145.023M,1.5935,14.5605,2.3468
Mo,5/21/12,4906.05,116.507M,143.512M,1.5787,14.5714,2.3688
Su,5/20/12,,,,,14.528,2.3618
,,,,,,,
Sa,5/19/12,,,,,14.5285,2.3618
Fr,5/18/12,4891.45,154.509M,136.181M,1.5834,14.5267,2.3618
Th,5/17/12,4870.2,155.654M,134.465M,1.5903,14.264,2.3515
We,5/16/12,4858.25,165.048M,136.481M,1.5943,14.2313,2.3457
Tu,5/15/12,4942.8,142.12M,135.005M,1.567,14.4819,2.3866
Mo,5/14/12,4907.8,126.952M,135.909M,1.5785,14.3793,2.3697
Su,5/13/12,,,,,14.4354,2.3799
,,,,,,,
Sa,5/12/12,,,,,14.4467,2.3799
Fr,5/11/12,4928.9,138.526M,136.648M,1.5718,14.4479,2.3799
Th,5/10/12,4965.7,141.031M,136.43M,1.5601,14.5549,2.3977
We,5/9/12,4974.8,180.441M,135.931M,1.5573,14.588,2.402
Tu,5/8/12,4999.95,164.262M,134.085M,1.5494,14.6726,2.4142
Mo,5/7/12,5114.15,168.272M,135.06M,1.5148,14.9581,2.4694
Su,5/6/12,,,,,14.9658,2.4562
,,,,,,,
Sa,5/5/12,,,,,14.9654,2.4561
Fr,5/4/12,5086.85,153.305M,131.824M,1.5229,14.978,2.4561
Th,5/3/12,5188.4,118.574M,132.552M,1.4931,15.2623,2.5051
We,5/2/12,5239.15,119.333M,134.826M,1.4787,15.4039,2.5297
Tu,5/1/12,,,,,15.4271,2.534
Mo,4/30/12,5248.15,108.139M,138.005M,1.4761,15.4387,2.534
Su,4/29/12,,,,,15.3248,2.5151
,,,,,,,
Sa,4/28/12,5209,6.556M,141.203M,1.4872,15.3244,2.5151
Fr,4/27/12,5190.6,128.759M,148.227M,1.4925,15.2689,2.5062
Th,4/26/12,5189,185.899M,147.783M,1.4845,15.2738,2.5054
We,4/25/12,5202,142.911M,145.557M,1.4808,15.3124,2.5117
Tu,4/24/12,5222.65,155.675M,144.998M,1.475,15.3587,2.5217
Mo,4/23/12,5200.6,138.042M,145.606M,1.4812,15.3019,2.511
Su,4/22/12,,,,,15.5713,2.5546
,,,,,,,
Sa,4/21/12,,,,,15.5743,2.5546
Fr,4/20/12,5290.85,135.253M,152.574M,1.4559,15.5733,2.5546
Th,4/19/12,5332.4,133.55M,153.277M,1.4852,15.6504,2.5747
We,4/18/12,5300,152.743M,158.292M,1.4943,15.5561,2.559
Tu,4/17/12,5289.7,178.895M,159.428M,1.4972,15.5314,2.5541
Mo,4/16/12,5226.2,119.73M,159.018M,1.5154,15.3517,2.5234
Su,4/15/12,,,,,15.2897,2.5143
,,,,,,,
Sa,4/14/12,,,,,15.2897,2.5143
Fr,4/13/12,5207.45,164.226M,164.741M,1.5209,15.2838,2.5143
Th,4/12/12,5276.85,152.685M,167.112M,1.5009,15.4874,2.5479
We,4/11/12,5226.85,167.014M,169.023M,1.5152,15.3434,2.5237
Tu,4/10/12,5243.6,156.107M,169.88M,1.5104,15.3924,2.5318
Mo,4/9/12,5234.4,111.915M,177.308M,1.5131,15.3697,2.5275
Su,4/8/12,,,,,15.6276,2.5701
,,,,,,,
Sa,4/7/12,,,,,15.6289,2.5701
Fr,4/6/12,,,,,15.6315,2.5701
Th,4/5/12,,,,,15.6315,2.5701
We,4/4/12,5322.9,122.106M,180.531M,1.4879,15.6315,2.5701
Tu,4/3/12,5358.5,152.496M,184.505M,1.478,15.7536,2.5873
Mo,4/2/12,5317.9,134.538M,186.336M,1.4893,15.6279,2.5677
Su,4/1/12,,,,,15.5629,2.5569
,,,,,,,
Sa,3/31/12,,,,,17.0035,2.8463
Fr,3/30/12,5295.55,164.79M,189.145M,1.4984,17.0035,2.8463
Th,3/29/12,5178.85,242.558M,191.692M,1.5321,16.6288,2.7836
We,3/28/12,5194.75,145.804M,190.904M,1.5318,16.6799,2.7921
Tu,3/27/12,5243.15,208.775M,200.543M,1.5177,16.8353,2.8181
Mo,3/26/12,5184.25,169.786M,199.719M,1.5349,16.6462,2.7865
Su,3/25/12,,,,,16.9478,2.837
,,,,,,,
Sa,3/24/12,,,,,16.9478,2.837
Fr,3/23/12,5278.2,172.739M,189.518M,1.5076,16.9478,2.837
Th,3/22/12,5228.45,205.581M,190.337M,1.5219,16.7881,2.8102
We,3/21/12,5364.95,199.788M,189.756M,1.4832,17.2264,2.8836
Tu,3/20/12,5274.85,181.345M,191.505M,1.5085,16.9371,2.8352
Mo,3/19/12,5257.05,179.878M,193.291M,1.5136,16.8799,2.8256
Su,3/18/12,,,,,17.0753,2.8583
,,,,,,,
Sa,3/17/12,,,,,17.0753,2.8583
Fr,3/16/12,5317.9,267.521M,196.987M,1.4801,17.0753,2.8583
Th,3/15/12,5380.5,160.258M,203.463M,1.4629,17.2763,2.892
We,3/14/12,5463.9,181.714M,213.263M,1.3708,17.5441,2.9368
Tu,3/13/12,5429.5,179.965M,218.683M,1.3795,17.4336,2.9183
Mo,3/12/12,5359.55,176.668M,222.094M,1.3975,17.2096,2.8807
Su,3/11/12,,,,,17.1261,2.8667
,,,,,,,
Sa,3/10/12,,,,,17.1261,2.8667
Fr,3/9/12,5333.55,203.006M,232.27M,1.3944,17.1261,2.8667
Th,3/8/12,,,,,16.7629,2.8059
We,3/7/12,5220.45,230.726M,236.74M,1.4247,16.7637,2.8059
Tu,3/6/12,5222.4,290.396M,242.316M,1.4241,16.77,2.807
